"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","Isolation"
"33989",14,44,4,7,1,0.041,1.1,0.71298,0.74074,"Lactose","2-Keto-D-gluconate","Beer"
"33990",14,46,4,26,4,0.154,4,1,1,"Lactose","Growth at 19°C","Beer"
"33991",14,47,4,26,4,0.154,4,1,1,"Lactose","Growth at 25°C","Beer"
"33992",14,48,4,24,4,0.142,3.7,1,0.71077,"Lactose","Growth at 30°C","Beer"
"33993",14,49,4,11,2,0.065,1.7,0.81237,0.57391,"Lactose","Growth at 37°C","Beer"
"33994",15,16,15,11,10,0.244,6.3,0.99982,0.00445,"Trehalose","Maltose","Beer"
"33995",15,17,15,10,9,0.222,5.8,0.99943,0.01093,"Trehalose","Melezitose","Beer"
"33996",15,18,15,8,8,0.178,4.6,1,0.00412,"Trehalose","Methyl-?-D-glucoside","Beer"
"33997",15,19,15,2,2,0.044,1.2,1,0.32308,"Trehalose","Soluble Starch","Beer"
"33998",15,20,15,11,8,0.244,6.3,0.95992,0.17751,"Trehalose","Cellobiose","Beer"
"33999",15,21,15,11,8,0.244,6.3,0.95992,0.17751,"Trehalose","Salicin","Beer"
"34000",15,22,15,13,7,0.288,7.5,0.5,0.78585,"Trehalose","L-Sorbose","Beer"
"34001",15,23,15,3,3,0.067,1.7,1,0.175,"Trehalose","L-Rhamnose","Beer"
"34002",15,24,15,10,7,0.222,5.8,0.92244,0.27745,"Trehalose","D-Xylose","Beer"
"34003",15,25,15,5,3,0.111,2.9,0.72609,0.65435,"Trehalose","L-Arabinose","Beer"
"34004",15,26,15,2,2,0.044,1.2,1,0.32308,"Trehalose","D-Arabinose","Beer"
"34005",15,27,15,9,8,0.2,5.2,0.9984,0.02426,"Trehalose","D-Ribose","Beer"
"34006",15,29,15,24,15,0.533,13.8,1,0.16923,"Trehalose","Ethanol","Beer"
"34007",15,30,15,23,14,0.51,13.3,0.93654,0.38077,"Trehalose","Glycerol","Beer"
"34008",15,31,15,2,2,0.044,1.2,1,0.32308,"Trehalose","Erythritol","Beer"
"34009",15,32,15,11,7,0.244,6.3,0.82249,0.45236,"Trehalose","Ribitol","Beer"
"34010",15,33,15,2,1,0.044,1.2,0.67692,0.83077,"Trehalose","Galactitol","Beer"
"34011",15,34,15,16,10,0.355,9.2,0.84959,0.4116,"Trehalose","D-Mannitol","Beer"
"34012",15,35,15,14,9,0.311,8.1,0.87136,0.36807,"Trehalose","D-Glucitol","Beer"
"34013",15,37,15,18,11,0.399,10.4,0.83112,0.45721,"Trehalose","DL-Lactate","Beer"
"34014",15,38,15,17,10,0.377,9.8,0.71899,0.59817,"Trehalose","Succinate","Beer"
"34015",15,39,15,12,7,0.266,6.9,0.67591,0.63193,"Trehalose","Citrate","Beer"
"34016",15,40,15,9,8,0.2,5.2,0.9984,0.02426,"Trehalose","D-Gluconate","Beer"
"34017",15,41,15,8,6,0.178,4.6,0.95057,0.22563,"Trehalose","D-Glucosamine","Beer"
"34018",15,42,15,2,2,0.044,1.2,1,0.32308,"Trehalose","Nitrate","Beer"
"34019",15,43,15,6,4,0.133,3.5,0.83478,0.4913,"Trehalose","Vitamin-free","Beer"
"34020",15,44,15,7,6,0.155,4,0.99022,0.09348,"Trehalose","2-Keto-D-gluconate","Beer"
"34021",15,45,15,2,1,0.044,1.2,0.67692,0.83077,"Trehalose","Starch formation","Beer"
"34022",15,46,15,26,15,0.577,15,1,1,"Trehalose","Growth at 19°C","Beer"
"34023",15,47,15,26,15,0.577,15,1,1,"Trehalose","Growth at 25°C","Beer"
"34024",15,48,15,24,14,0.533,13.8,0.83077,0.67692,"Trehalose","Growth at 30°C","Beer"
"34025",15,49,15,11,8,0.244,6.3,0.95992,0.17751,"Trehalose","Growth at 37°C","Beer"
"34026",16,17,11,10,10,0.163,4.2,1,0,"Maltose","Melezitose","Beer"
"34027",16,18,11,8,8,0.13,3.4,1,0.00011,"Maltose","Methyl-?-D-glucoside","Beer"
"34028",16,20,11,11,7,0.179,4.7,0.98951,0.06879,"Maltose","Cellobiose","Beer"
"34029",16,21,11,11,7,0.179,4.7,0.98951,0.06879,"Maltose","Salicin","Beer"
"34030",16,22,11,13,5,0.212,5.5,0.5,0.78585,"Maltose","L-Sorbose","Beer"
"34031",16,23,11,3,2,0.049,1.3,0.93654,0.38077,"Maltose","L-Rhamnose","Beer"
"34032",16,24,11,10,5,0.163,4.2,0.84959,0.4116,"Maltose","D-Xylose","Beer"
"34033",16,25,11,5,3,0.081,2.1,0.91773,0.34565,"Maltose","L-Arabinose","Beer"
"34034",16,27,11,9,6,0.146,3.8,0.9881,0.07918,"Maltose","D-Ribose","Beer"
"34035",16,29,11,24,11,0.391,10.2,1,0.32308,"Maltose","Ethanol","Beer"
"34036",16,30,11,23,11,0.374,9.7,1,0.175,"Maltose","Glycerol","Beer"
"34037",16,32,11,11,6,0.179,4.7,0.93121,0.24836,"Maltose","Ribitol","Beer"
"34038",16,34,11,16,8,0.26,6.8,0.92244,0.27745,"Maltose","D-Mannitol","Beer"
"34039",16,35,11,14,6,0.228,5.9,0.67591,0.63193,"Maltose","D-Glucitol","Beer"
"34040",16,37,11,18,7,0.293,7.6,0.45721,0.83112,"Maltose","DL-Lactate","Beer"
"34041",16,38,11,17,7,0.277,7.2,0.59817,0.71899,"Maltose","Succinate","Beer"
"34042",16,39,11,12,6,0.195,5.1,0.87136,0.36807,"Maltose","Citrate","Beer"
"34043",16,40,11,9,7,0.146,3.8,0.99919,0.0119,"Maltose","D-Gluconate","Beer"
"34044",16,41,11,8,6,0.13,3.4,0.99673,0.03432,"Maltose","D-Glucosamine","Beer"
"34045",16,43,11,6,4,0.098,2.5,0.96789,0.18261,"Maltose","Vitamin-free","Beer"
"34046",16,44,11,7,5,0.114,3,0.98896,0.08478,"Maltose","2-Keto-D-gluconate","Beer"
"34047",16,46,11,26,11,0.423,11,1,1,"Maltose","Growth at 19°C","Beer"
"34048",16,47,11,26,11,0.423,11,1,1,"Maltose","Growth at 25°C","Beer"
"34049",16,48,11,24,10,0.391,10.2,0.67692,0.83077,"Maltose","Growth at 30°C","Beer"
"34050",16,49,11,11,6,0.179,4.7,0.93121,0.24836,"Maltose","Growth at 37°C","Beer"
"34051",17,18,10,8,8,0.118,3.1,1,3e-05,"Melezitose","Methyl-?-D-glucoside","Beer"
"34052",17,20,10,11,7,0.163,4.2,0.99658,0.03169,"Melezitose","Cellobiose","Beer"
"34053",17,21,10,11,7,0.163,4.2,0.99658,0.03169,"Melezitose","Salicin","Beer"
"34054",17,22,10,13,5,0.192,5,0.65592,0.65592,"Melezitose","L-Sorbose","Beer"
"34055",17,23,10,3,2,0.044,1.2,0.95385,0.32308,"Melezitose","L-Rhamnose","Beer"
"34056",17,24,10,10,5,0.148,3.8,0.91435,0.29288,"Melezitose","D-Xylose","Beer"
"34057",17,25,10,5,3,0.074,1.9,0.94509,0.27382,"Melezitose","L-Arabinose","Beer"
"34058",17,27,10,9,6,0.133,3.5,0.99516,0.04248,"Melezitose","D-Ribose","Beer"
"34059",17,29,10,24,10,0.355,9.2,1,0.36923,"Melezitose","Ethanol","Beer"
"34060",17,30,10,23,10,0.34,8.8,1,0.21538,"Melezitose","Glycerol","Beer"
"34061",17,32,10,11,6,0.163,4.2,0.96831,0.15041,"Melezitose","Ribitol","Beer"
"34062",17,34,10,16,7,0.237,6.2,0.86792,0.39052,"Melezitose","D-Mannitol","Beer"
"34063",17,35,10,14,6,0.207,5.4,0.81583,0.46402,"Melezitose","D-Glucitol","Beer"
"34064",17,37,10,18,6,0.266,6.9,0.35236,0.89228,"Melezitose","DL-Lactate","Beer"
"34065",17,38,10,17,7,0.251,6.5,0.79039,0.51716,"Melezitose","Succinate","Beer"
"34066",17,39,10,12,6,0.178,4.6,0.93665,0.23747,"Melezitose","Citrate","Beer"
"34067",17,40,10,9,6,0.133,3.5,0.99516,0.04248,"Melezitose","D-Gluconate","Beer"
"34068",17,41,10,8,6,0.118,3.1,0.99874,0.01739,"Melezitose","D-Glucosamine","Beer"
"34069",17,43,10,6,3,0.089,2.3,0.87212,0.41976,"Melezitose","Vitamin-free","Beer"
"34070",17,44,10,7,5,0.104,2.7,0.99471,0.05126,"Melezitose","2-Keto-D-gluconate","Beer"
"34071",17,46,10,26,10,0.385,10,1,1,"Melezitose","Growth at 19°C","Beer"
"34072",17,47,10,26,10,0.385,10,1,1,"Melezitose","Growth at 25°C","Beer"
"34073",17,48,10,24,9,0.355,9.2,0.63077,0.86154,"Melezitose","Growth at 30°C","Beer"
"34074",17,49,10,11,6,0.163,4.2,0.96831,0.15041,"Melezitose","Growth at 37°C","Beer"
"34075",18,20,8,11,7,0.13,3.4,0.99989,0.00327,"Methyl-?-D-glucoside","Cellobiose","Beer"
"34076",18,21,8,11,7,0.13,3.4,0.99989,0.00327,"Methyl-?-D-glucoside","Salicin","Beer"
"34077",18,22,8,13,5,0.154,4,0.89922,0.33638,"Methyl-?-D-glucoside","L-Sorbose","Beer"
"34078",18,24,8,10,5,0.118,3.1,0.98261,0.10772,"Methyl-?-D-glucoside","D-Xylose","Beer"
"34079",18,25,8,5,3,0.059,1.5,0.97999,0.15026,"Methyl-?-D-glucoside","L-Arabinose","Beer"
"34080",18,27,8,9,6,0.107,2.8,0.9996,0.00771,"Methyl-?-D-glucoside","D-Ribose","Beer"
"34081",18,29,8,24,8,0.284,7.4,1,0.47077,"Methyl-?-D-glucoside","Ethanol","Beer"
"34082",18,30,8,23,8,0.272,7.1,1,0.31385,"Methyl-?-D-glucoside","Glycerol","Beer"
"34083",18,32,8,11,6,0.13,3.4,0.99673,0.03432,"Methyl-?-D-glucoside","Ribitol","Beer"
"34084",18,34,8,16,6,0.189,4.9,0.91854,0.31213,"Methyl-?-D-glucoside","D-Mannitol","Beer"
"34085",18,35,8,14,6,0.166,4.3,0.97172,0.15515,"Methyl-?-D-glucoside","D-Glucitol","Beer"
"34086",18,37,8,18,5,0.213,5.5,0.47631,0.83081,"Methyl-?-D-glucoside","DL-Lactate","Beer"
"34087",18,38,8,17,7,0.201,5.2,0.98444,0.1276,"Methyl-?-D-glucoside","Succinate","Beer"
"34088",18,39,8,12,6,0.142,3.7,0.99259,0.06124,"Methyl-?-D-glucoside","Citrate","Beer"
"34089",18,40,8,9,5,0.107,2.8,0.99229,0.06255,"Methyl-?-D-glucoside","D-Gluconate","Beer"
"34090",18,41,8,8,6,0.095,2.5,0.99991,0.00283,"Methyl-?-D-glucoside","D-Glucosamine","Beer"
"34091",18,43,8,6,3,0.071,1.8,0.94898,0.2495,"Methyl-?-D-glucoside","Vitamin-free","Beer"
"34092",18,44,8,7,5,0.083,2.2,0.99922,0.0138,"Methyl-?-D-glucoside","2-Keto-D-gluconate","Beer"
"34093",18,46,8,26,8,0.308,8,1,1,"Methyl-?-D-glucoside","Growth at 19°C","Beer"
"34094",18,47,8,26,8,0.308,8,1,1,"Methyl-?-D-glucoside","Growth at 25°C","Beer"
"34095",18,48,8,24,7,0.284,7.4,0.52923,0.91385,"Methyl-?-D-glucoside","Growth at 30°C","Beer"
"34096",18,49,8,11,5,0.13,3.4,0.96568,0.16888,"Methyl-?-D-glucoside","Growth at 37°C","Beer"
"34097",19,22,2,13,1,0.038,1,0.76,0.76,"Soluble Starch","L-Sorbose","Beer"
"34098",19,29,2,24,2,0.071,1.8,1,0.84923,"Soluble Starch","Ethanol","Beer"
"34099",19,30,2,23,2,0.068,1.8,1,0.77846,"Soluble Starch","Glycerol","Beer"
"34100",19,34,2,16,2,0.047,1.2,1,0.36923,"Soluble Starch","D-Mannitol","Beer"
"34101",19,35,2,14,2,0.041,1.1,1,0.28,"Soluble Starch","D-Glucitol","Beer"
"34102",19,37,2,18,1,0.053,1.4,0.52923,0.91385,"Soluble Starch","DL-Lactate","Beer"
"34103",19,38,2,17,2,0.05,1.3,1,0.41846,"Soluble Starch","Succinate","Beer"
"34104",19,46,2,26,2,0.077,2,1,1,"Soluble Starch","Growth at 19°C","Beer"
"34105",19,47,2,26,2,0.077,2,1,1,"Soluble Starch","Growth at 25°C","Beer"
"34106",19,48,2,24,2,0.071,1.8,1,0.84923,"Soluble Starch","Growth at 30°C","Beer"
"34107",20,21,11,11,11,0.179,4.7,1,0,"Cellobiose","Salicin","Beer"
"34108",20,22,11,13,5,0.212,5.5,0.5,0.78585,"Cellobiose","L-Sorbose","Beer"
"34109",20,23,11,3,3,0.049,1.3,1,0.06346,"Cellobiose","L-Rhamnose","Beer"
"34110",20,24,11,10,6,0.163,4.2,0.96831,0.15041,"Cellobiose","D-Xylose","Beer"
"34111",20,25,11,5,3,0.081,2.1,0.91773,0.34565,"Cellobiose","L-Arabinose","Beer"
"34112",20,27,11,9,6,0.146,3.8,0.9881,0.07918,"Cellobiose","D-Ribose","Beer"
"34113",20,29,11,24,10,0.391,10.2,0.67692,0.83077,"Cellobiose","Ethanol","Beer"
"34114",20,30,11,23,9,0.374,9.7,0.38077,0.93654,"Cellobiose","Glycerol","Beer"
"34115",20,32,11,11,7,0.179,4.7,0.98951,0.06879,"Cellobiose","Ribitol","Beer"
"34116",20,34,11,16,7,0.26,6.8,0.72255,0.5884,"Cellobiose","D-Mannitol","Beer"
"34117",20,35,11,14,7,0.228,5.9,0.89579,0.32409,"Cellobiose","D-Glucitol","Beer"
"34118",20,37,11,18,7,0.293,7.6,0.45721,0.83112,"Cellobiose","DL-Lactate","Beer"
"34119",20,38,11,17,8,0.277,7.2,0.86247,0.40183,"Cellobiose","Succinate","Beer"
"34120",20,39,11,12,7,0.195,5.1,0.97397,0.12864,"Cellobiose","Citrate","Beer"
"34121",20,40,11,9,4,0.146,3.8,0.71899,0.59817,"Cellobiose","D-Gluconate","Beer"
"34122",20,41,11,8,5,0.13,3.4,0.96568,0.16888,"Cellobiose","D-Glucosamine","Beer"
"34123",20,43,11,6,3,0.098,2.5,0.81739,0.5087,"Cellobiose","Vitamin-free","Beer"
"34124",20,44,11,7,4,0.114,3,0.91522,0.31304,"Cellobiose","2-Keto-D-gluconate","Beer"
"34125",20,46,11,26,11,0.423,11,1,1,"Cellobiose","Growth at 19°C","Beer"
"34126",20,47,11,26,11,0.423,11,1,1,"Cellobiose","Growth at 25°C","Beer"
"34127",20,48,11,24,10,0.391,10.2,0.67692,0.83077,"Cellobiose","Growth at 30°C","Beer"
"34128",20,49,11,11,6,0.179,4.7,0.93121,0.24836,"Cellobiose","Growth at 37°C","Beer"
"34129",21,22,11,13,5,0.212,5.5,0.5,0.78585,"Salicin","L-Sorbose","Beer"
"34130",21,23,11,3,3,0.049,1.3,1,0.06346,"Salicin","L-Rhamnose","Beer"
"34131",21,24,11,10,6,0.163,4.2,0.96831,0.15041,"Salicin","D-Xylose","Beer"
"34132",21,25,11,5,3,0.081,2.1,0.91773,0.34565,"Salicin","L-Arabinose","Beer"
"34133",21,27,11,9,6,0.146,3.8,0.9881,0.07918,"Salicin","D-Ribose","Beer"
"34134",21,29,11,24,10,0.391,10.2,0.67692,0.83077,"Salicin","Ethanol","Beer"
"34135",21,30,11,23,9,0.374,9.7,0.38077,0.93654,"Salicin","Glycerol","Beer"
"34136",21,32,11,11,7,0.179,4.7,0.98951,0.06879,"Salicin","Ribitol","Beer"
"34137",21,34,11,16,7,0.26,6.8,0.72255,0.5884,"Salicin","D-Mannitol","Beer"
"34138",21,35,11,14,7,0.228,5.9,0.89579,0.32409,"Salicin","D-Glucitol","Beer"
"34139",21,37,11,18,7,0.293,7.6,0.45721,0.83112,"Salicin","DL-Lactate","Beer"
"34140",21,38,11,17,8,0.277,7.2,0.86247,0.40183,"Salicin","Succinate","Beer"
"34141",21,39,11,12,7,0.195,5.1,0.97397,0.12864,"Salicin","Citrate","Beer"
"34142",21,40,11,9,4,0.146,3.8,0.71899,0.59817,"Salicin","D-Gluconate","Beer"
"34143",21,41,11,8,5,0.13,3.4,0.96568,0.16888,"Salicin","D-Glucosamine","Beer"
"34144",21,43,11,6,3,0.098,2.5,0.81739,0.5087,"Salicin","Vitamin-free","Beer"
"34145",21,44,11,7,4,0.114,3,0.91522,0.31304,"Salicin","2-Keto-D-gluconate","Beer"
"34146",21,46,11,26,11,0.423,11,1,1,"Salicin","Growth at 19°C","Beer"
"34147",21,47,11,26,11,0.423,11,1,1,"Salicin","Growth at 25°C","Beer"
"34148",21,48,11,24,10,0.391,10.2,0.67692,0.83077,"Salicin","Growth at 30°C","Beer"
"34149",21,49,11,11,6,0.179,4.7,0.93121,0.24836,"Salicin","Growth at 37°C","Beer"
"34150",22,23,13,3,2,0.058,1.5,0.89,0.5,"L-Sorbose","L-Rhamnose","Beer"
"34151",22,24,13,10,8,0.192,5,0.9982,0.0207,"L-Sorbose","D-Xylose","Beer"
"34152",22,25,13,5,4,0.096,2.5,0.98043,0.16087,"L-Sorbose","L-Arabinose","Beer"
"34153",22,26,13,2,2,0.038,1,1,0.24,"L-Sorbose","D-Arabinose","Beer"
"34154",22,27,13,9,6,0.173,4.5,0.95158,0.20549,"L-Sorbose","D-Ribose","Beer"
"34155",22,29,13,24,12,0.462,12,0.76,0.76,"L-Sorbose","Ethanol","Beer"
"34156",22,30,13,23,12,0.442,11.5,0.89,0.5,"L-Sorbose","Glycerol","Beer"
"34157",22,31,13,2,1,0.038,1,0.76,0.76,"L-Sorbose","Erythritol","Beer"
"34158",22,32,13,11,7,0.212,5.5,0.94465,0.21415,"L-Sorbose","Ribitol","Beer"
"34159",22,33,13,2,2,0.038,1,1,0.24,"L-Sorbose","Galactitol","Beer"
"34160",22,34,13,16,10,0.308,8,0.9793,0.1131,"L-Sorbose","D-Mannitol","Beer"
"34161",22,35,13,14,10,0.269,7,0.99758,0.02359,"L-Sorbose","D-Glucitol","Beer"
"34162",22,37,13,18,8,0.346,9,0.33638,0.89922,"L-Sorbose","DL-Lactate","Beer"
"34163",22,38,13,17,11,0.327,8.5,0.99442,0.04842,"L-Sorbose","Succinate","Beer"
"34164",22,39,13,12,9,0.231,6,0.99758,0.02359,"L-Sorbose","Citrate","Beer"
"34165",22,40,13,9,6,0.173,4.5,0.95158,0.20549,"L-Sorbose","D-Gluconate","Beer"
"34166",22,41,13,8,5,0.154,4,0.89922,0.33638,"L-Sorbose","D-Glucosamine","Beer"
"34167",22,42,13,2,0,0.038,1,0.24,1,"L-Sorbose","Nitrate","Beer"
"34168",22,43,13,6,4,0.115,3,0.91988,0.32236,"L-Sorbose","Vitamin-free","Beer"
"34169",22,44,13,7,7,0.135,3.5,1,0.00261,"L-Sorbose","2-Keto-D-gluconate","Beer"
"34170",22,45,13,2,1,0.038,1,0.76,0.76,"L-Sorbose","Starch formation","Beer"
"34171",22,46,13,26,13,0.5,13,1,1,"L-Sorbose","Growth at 19°C","Beer"
"34172",22,47,13,26,13,0.5,13,1,1,"L-Sorbose","Growth at 25°C","Beer"
"34173",22,48,13,24,12,0.462,12,0.76,0.76,"L-Sorbose","Growth at 30°C","Beer"
"34174",22,49,13,11,4,0.212,5.5,0.21415,0.94465,"L-Sorbose","Growth at 37°C","Beer"
"34175",23,24,3,10,3,0.044,1.2,1,0.04615,"L-Rhamnose","D-Xylose","Beer"
"34176",23,27,3,9,2,0.04,1,0.96769,0.26769,"L-Rhamnose","D-Ribose","Beer"
"34177",23,29,3,24,3,0.107,2.8,1,0.77846,"L-Rhamnose","Ethanol","Beer"
"34178",23,30,3,23,2,0.102,2.7,0.31885,0.97308,"L-Rhamnose","Glycerol","Beer"
"34179",23,32,3,11,3,0.049,1.3,1,0.06346,"L-Rhamnose","Ribitol","Beer"
"34180",23,34,3,16,3,0.071,1.8,1,0.21538,"L-Rhamnose","D-Mannitol","Beer"
"34181",23,35,3,14,3,0.062,1.6,1,0.14,"L-Rhamnose","D-Glucitol","Beer"
"34182",23,37,3,18,1,0.08,2.1,0.21538,0.97846,"L-Rhamnose","DL-Lactate","Beer"
"34183",23,38,3,17,2,0.075,2,0.73846,0.73231,"L-Rhamnose","Succinate","Beer"
"34184",23,39,3,12,2,0.053,1.4,0.91538,0.44,"L-Rhamnose","Citrate","Beer"
"34185",23,40,3,9,2,0.04,1,0.96769,0.26769,"L-Rhamnose","D-Gluconate","Beer"
"34186",23,46,3,26,3,0.115,3,1,1,"L-Rhamnose","Growth at 19°C","Beer"
"34187",23,47,3,26,3,0.115,3,1,1,"L-Rhamnose","Growth at 25°C","Beer"
"34188",23,48,3,24,3,0.107,2.8,1,0.77846,"L-Rhamnose","Growth at 30°C","Beer"
"34189",23,49,3,11,1,0.049,1.3,0.61923,0.825,"L-Rhamnose","Growth at 37°C","Beer"
"34190",24,25,10,5,5,0.074,1.9,1,0.00383,"D-Xylose","L-Arabinose","Beer"
"34191",24,27,10,9,7,0.133,3.5,0.99977,0.00484,"D-Xylose","D-Ribose","Beer"
"34192",24,29,10,24,10,0.355,9.2,1,0.36923,"D-Xylose","Ethanol","Beer"
"34193",24,30,10,23,9,0.34,8.8,0.78462,0.67692,"D-Xylose","Glycerol","Beer"
"34194",24,32,10,11,8,0.163,4.2,0.99984,0.00342,"D-Xylose","Ribitol","Beer"
"34195",24,34,10,16,9,0.237,6.2,0.99849,0.02304,"D-Xylose","D-Mannitol","Beer"
"34196",24,35,10,14,9,0.207,5.4,0.99981,0.00471,"D-Xylose","D-Glucitol","Beer"
"34197",24,37,10,18,6,0.266,6.9,0.35236,0.89228,"D-Xylose","DL-Lactate","Beer"
"34198",24,38,10,17,9,0.251,6.5,0.99634,0.04485,"D-Xylose","Succinate","Beer"
"34199",24,39,10,12,9,0.178,4.6,0.99999,0.00059,"D-Xylose","Citrate","Beer"
"34200",24,40,10,9,4,0.133,3.5,0.81073,0.48284,"D-Xylose","D-Gluconate","Beer"
"34201",24,41,10,8,5,0.118,3.1,0.98261,0.10772,"D-Xylose","D-Glucosamine","Beer"
"34202",24,43,10,6,4,0.089,2.3,0.98157,0.12788,"D-Xylose","Vitamin-free","Beer"
"34203",24,44,10,7,6,0.104,2.7,0.99982,0.00529,"D-Xylose","2-Keto-D-gluconate","Beer"
"34204",24,46,10,26,10,0.385,10,1,1,"D-Xylose","Growth at 19°C","Beer"
"34205",24,47,10,26,10,0.385,10,1,1,"D-Xylose","Growth at 25°C","Beer"
"34206",24,48,10,24,9,0.355,9.2,0.63077,0.86154,"D-Xylose","Growth at 30°C","Beer"
"34207",24,49,10,11,4,0.163,4.2,0.5884,0.72255,"D-Xylose","Growth at 37°C","Beer"
"34208",25,27,5,9,4,0.067,1.7,0.99808,0.03448,"L-Arabinose","D-Ribose","Beer"
"34209",25,29,5,24,5,0.178,4.6,1,0.64615,"L-Arabinose","Ethanol","Beer"
"34210",25,30,5,23,5,0.17,4.4,1,0.51154,"L-Arabinose","Glycerol","Beer"
"34211",25,32,5,11,5,0.081,2.1,1,0.00702,"L-Arabinose","Ribitol","Beer"
"34212",25,34,5,16,5,0.118,3.1,1,0.0664,"L-Arabinose","D-Mannitol","Beer"
"34213",25,35,5,14,5,0.104,2.7,1,0.03043,"L-Arabinose","D-Glucitol","Beer"
"34214",25,37,5,18,3,0.133,3.5,0.4976,0.84974,"L-Arabinose","DL-Lactate","Beer"
"34215",25,38,5,17,5,0.126,3.3,1,0.09407,"L-Arabinose","Succinate","Beer"
"34216",25,39,5,12,5,0.089,2.3,1,0.01204,"L-Arabinose","Citrate","Beer"
"34217",25,40,5,9,3,0.067,1.7,0.96552,0.20815,"L-Arabinose","D-Gluconate","Beer"
"34218",25,41,5,8,2,0.059,1.5,0.84974,0.4976,"L-Arabinose","D-Glucosamine","Beer"
"34219",25,43,5,6,2,0.044,1.2,0.93758,0.32238,"L-Arabinose","Vitamin-free","Beer"
"34220",25,44,5,7,4,0.052,1.3,0.99968,0.01043,"L-Arabinose","2-Keto-D-gluconate","Beer"
"34221",25,46,5,26,5,0.192,5,1,1,"L-Arabinose","Growth at 19°C","Beer"
"34222",25,47,5,26,5,0.192,5,1,1,"L-Arabinose","Growth at 25°C","Beer"
"34223",25,48,5,24,5,0.178,4.6,1,0.64615,"L-Arabinose","Growth at 30°C","Beer"
"34224",25,49,5,11,3,0.081,2.1,0.91773,0.34565,"L-Arabinose","Growth at 37°C","Beer"
"34225",26,29,2,24,2,0.071,1.8,1,0.84923,"D-Arabinose","Ethanol","Beer"
"34226",26,30,2,23,2,0.068,1.8,1,0.77846,"D-Arabinose","Glycerol","Beer"
"34227",26,34,2,16,2,0.047,1.2,1,0.36923,"D-Arabinose","D-Mannitol","Beer"
"34228",26,35,2,14,2,0.041,1.1,1,0.28,"D-Arabinose","D-Glucitol","Beer"
"34229",26,37,2,18,0,0.053,1.4,0.08615,1,"D-Arabinose","DL-Lactate","Beer"
"34230",26,38,2,17,2,0.05,1.3,1,0.41846,"D-Arabinose","Succinate","Beer"
"34231",26,46,2,26,2,0.077,2,1,1,"D-Arabinose","Growth at 19°C","Beer"
"34232",26,47,2,26,2,0.077,2,1,1,"D-Arabinose","Growth at 25°C","Beer"
"34233",26,48,2,24,1,0.071,1.8,0.15077,0.99692,"D-Arabinose","Growth at 30°C","Beer"
"34234",27,29,9,24,9,0.32,8.3,1,0.41846,"D-Ribose","Ethanol","Beer"
"34235",27,30,9,23,9,0.306,8,1,0.26154,"D-Ribose","Glycerol","Beer"
"34236",27,32,9,11,6,0.146,3.8,0.9881,0.07918,"D-Ribose","Ribitol","Beer"
"34237",27,34,9,16,7,0.213,5.5,0.95515,0.20961,"D-Ribose","D-Mannitol","Beer"
"34238",27,35,9,14,7,0.186,4.8,0.98783,0.08467,"D-Ribose","D-Glucitol","Beer"
"34239",27,37,9,18,6,0.24,6.2,0.58722,0.7455,"D-Ribose","DL-Lactate","Beer"
"34240",27,38,9,17,8,0.226,5.9,0.99222,0.0778,"D-Ribose","Succinate","Beer"
"34241",27,39,9,12,7,0.16,4.2,0.99771,0.02535,"D-Ribose","Citrate","Beer"
"34242",27,40,9,9,4,0.12,3.1,0.88413,0.36541,"D-Ribose","D-Gluconate","Beer"
"34243",27,41,9,8,5,0.107,2.8,0.99229,0.06255,"D-Ribose","D-Glucosamine","Beer"
"34244",27,43,9,6,3,0.08,2.1,0.9159,0.3322,"D-Ribose","Vitamin-free","Beer"
"34245",27,44,9,7,5,0.093,2.4,0.99777,0.02828,"D-Ribose","2-Keto-D-gluconate","Beer"
"34246",27,46,9,26,9,0.346,9,1,1,"D-Ribose","Growth at 19°C","Beer"
"34247",27,47,9,26,9,0.346,9,1,1,"D-Ribose","Growth at 25°C","Beer"
"34248",27,48,9,24,8,0.32,8.3,0.58154,0.88923,"D-Ribose","Growth at 30°C","Beer"
"34249",27,49,9,11,6,0.146,3.8,0.9881,0.07918,"D-Ribose","Growth at 37°C","Beer"
"34250",29,30,24,23,23,0.817,21.2,1,0.00923,"Ethanol","Glycerol","Beer"
"34251",29,31,24,2,2,0.071,1.8,1,0.84923,"Ethanol","Erythritol","Beer"
"34252",29,32,24,11,11,0.391,10.2,1,0.32308,"Ethanol","Ribitol","Beer"
"34253",29,33,24,2,2,0.071,1.8,1,0.84923,"Ethanol","Galactitol","Beer"
"34254",29,34,24,16,16,0.568,14.8,1,0.13846,"Ethanol","D-Mannitol","Beer"
"34255",29,35,24,14,14,0.497,12.9,1,0.20308,"Ethanol","D-Glucitol","Beer"
"34256",29,37,24,18,18,0.639,16.6,1,0.08615,"Ethanol","DL-Lactate","Beer"
"34257",29,38,24,17,17,0.604,15.7,1,0.11077,"Ethanol","Succinate","Beer"
"34258",29,39,24,12,12,0.426,11.1,1,0.28,"Ethanol","Citrate","Beer"
"34259",29,40,24,9,9,0.32,8.3,1,0.41846,"Ethanol","D-Gluconate","Beer"
"34260",29,41,24,8,8,0.284,7.4,1,0.47077,"Ethanol","D-Glucosamine","Beer"
