"","Glucose_F","Galactose_F","Sucrose_F","Maltose_F","Lactose_F","Raffinose_F","Trehalose_F","Glucose","Inulin","Sucrose","Raffinose","Melibiose","Galactose","Lactose","Trehalose","Maltose","Melezitose","Methyl-?-D-glucoside","Soluble Starch","Cellobiose","Salicin","L-Sorbose","L-Rhamnose","D-Xylose","L-Arabinose","D-Arabinose","D-Ribose","Methanol","Ethanol","Glycerol","Erythritol","Ribitol","Galactitol","D-Mannitol","D-Glucitol","myo-Inositol","DL-Lactate","Succinate","Citrate","D-Gluconate","D-Glucosamine","Nitrate","Vitamin-free","2-Keto-D-gluconate","Starch formation","Growth at 19°C","Growth at 25°C","Growth at 30°C","Growth at 37°C"
"Salicin",0.018531889290012,0.0143200962695548,0.0108303249097473,0.0111913357400722,-0.00120336943441637,-0.00974729241877256,0.0392298435619735,0,0.0141997593261131,0.0939831528279182,0.0271961492178099,0.0203369434416366,0.0197352587244284,0.0394705174488568,0.0835138387484958,0.109265944645006,0.104332129963899,0.10661853188929,0.0410348977135981,0.208182912154031,0,0.0181708784596872,0.0570397111913357,0.0931407942238267,0.069554753309266,0.0617328519855596,0.0694344163658243,0.003971119133574,0.0270758122743682,0.0234657039711191,0.0566787003610108,0.0797833935018051,0.0214199759326113,0.0672683513838748,0.0649819494584837,0.0111913357400722,-0.0144404332129964,0.0439229843561974,0.0791817087845969,0.067870036101083,0.070517448856799,0.028158844765343,0.00457280385078219,0.0393501805054151,-0.00312876052948254,0.00697954271961494,0.00433212996389894,-0.000481347773766519,-0.0139590854392298
"L-Sorbose",-0.0219013237063778,0.00577617328519857,-0.0022864019253911,0.00746089049338147,0.00685920577617328,-0.00409145607701565,0.0176895306859206,0,0.0098676293622142,0.0222623345367028,0.0161251504211793,0.0322503008423586,0.092057761732852,0.0341756919374248,0.0216606498194946,0.034777376654633,0.0320096269554753,0.036101083032491,0.00709987966305657,0.018531889290012,0.0181708784596872,0,-0.00625752105896511,0.0649819494584837,0.0571600481347774,0.0482551143200963,0.0545126353790614,0.00457280385078219,0.038387484957882,0.0305655836341757,0.0412755716004813,0.0752105896510229,0.0438026474127557,0.0512635379061372,0.0716004813477738,0.030806257521059,-0.00770156438026475,0.0338146811070999,0.0399518652226233,0.0259927797833935,0.0444043321299639,-0.0164861612515042,-0.00204572803850783,0.0529482551143201,-0.000361010830324906,0.0045728038507822,0.00204572803850781,0.00493381468110713,-0.00890493381468111
"L-Rhamnose",0.00697954271961494,0.0139590854392298,0.0150421179302046,0.00252707581227437,-0.00517448856799037,0.002647412755716,0.0206979542719615,0,0.00661853188929001,0.0269554753309266,0.018531889290012,0.0187725631768953,-0.010589651022864,0.0170878459687124,0.0458483754512635,0.0458483754512635,0.0452466907340554,0.0535499398315283,0.0256317689530686,0.0540312876052948,0.0570397111913357,-0.00625752105896511,0,0.0554753309265945,0.0689530685920578,0.0531889290012034,0.0558363417569194,0.0245487364620939,0.0246690734055355,0.0174488567990373,0.0663056558363418,0.0419975932611312,0.0303249097472924,0.0332129963898917,0.0354993983152828,0.0249097472924188,0.0276774969915764,0.0184115523465704,0.0352587244283995,0.0445246690734055,0.0247894103489771,0.0223826714801444,0.00348977135980746,-0.00108303249097474,-0.0135980746089049,0.00288808664259928,0.00240673886883273,0.0175691937424789,0.0167268351383875
"D-Xylose",-0.00746089049338145,0.0143200962695548,-0.0137184115523466,0.00505415162454874,-0.002647412755716,-0.023826714801444,0.0415162454873646,0,0.00709987966305657,0.0530685920577618,-0.00216606498194947,0.0149217809867629,0.0369434416365824,0.0293622141997593,0.0697954271961492,0.078820697954272,0.08014440433213,0.0795427196149218,0.0441636582430806,0.102888086642599,0.0931407942238267,0.0649819494584837,0.0554753309265945,0,0.103128760529483,0.0748495788206979,0.0817087845968712,0.0137184115523466,0.0518652226233454,0.041395908543923,0.0637785800240674,0.104091456077016,0.0293622141997593,0.0753309265944645,0.0897713598074609,0.023826714801444,0.0144404332129964,0.0622141997593261,0.0844765342960289,0.0489771359807461,0.0729241877256318,0.0262334536702768,0.0036101083032491,0.0381468110709988,0.00192539109506618,0.00685920577617334,0.000361010830324855,-0.00493381468110713,-0.0072202166064982
"L-Arabinose",-0.00168471720818292,0.0423586040914561,0.0175691937424789,0.0202166064981949,-0.001323706377858,-0.00204572803850783,0.0511432009626955,0,0.0199759326113117,0.0405535499398315,0.0468110709987966,0.0472924187725632,0.0583634175691937,0.0557160048134777,0.0706377858002407,0.0623345367027678,0.053309265944645,0.0679903730445247,0.0602888086642599,0.0738868832731649,0.069554753309266,0.0571600481347774,0.0689530685920578,0.103128760529483,0,0.108784596871239,0.110589651022864,0.0202166064981949,0.028158844765343,0.0247894103489771,0.110469314079422,0.100361010830325,0.066546329723225,0.0518652226233454,0.0560770156438026,0.0397111913357401,-0.00120336943441637,0.0279181708784597,0.0459687123947052,0.0468110709987966,0.0664259927797834,0.00974729241877256,0.0098676293622142,0.0178098676293622,0.00469314079422382,0.00216606498194947,0.000120336943441664,0.00397111913357402,0.0149217809867629
"D-Arabinose",-0.0137184115523466,0.0312876052948255,-0.0121540312876053,0.01323706377858,-0.00312876052948255,-0.00866425992779784,0.0438026474127557,0,0.0191335740072202,0.029482551143201,0.0271961492178099,0.0341756919374248,0.0363417569193742,0.0424789410348977,0.0531889290012034,0.0492178098676294,0.0411552346570397,0.0537906137184116,0.0525872442839952,0.0677496991576414,0.0617328519855596,0.0482551143200963,0.0531889290012034,0.0748495788206979,0.108784596871239,0,0.101684717208183,0.00974729241877256,0.0239470517448857,0.0203369434416366,0.0861612515042118,0.0843561973525872,0.0496991576413959,0.0472924187725632,0.0530685920577617,0.045367027677497,-0.00866425992779784,0.0280385078219013,0.0415162454873646,0.0488567990373044,0.0706377858002407,0.0170878459687124,-0.00469314079422382,0.0251504211793021,0.00746089049338147,0.00276774969915766,-0.000361010830324923,0.000481347773766553,-0.00300842358604091
"D-Ribose",0.0193742478941035,0.0501805054151625,0.0072202166064982,0.0275571600481348,-0.000962695547533093,-0.00565583634175692,0.0623345367027677,0,-0.00108303249097473,0.028158844765343,0.0187725631768953,0.0205776173285199,0.062575210589651,0.0304452466907341,0.0660649819494585,0.057280385078219,0.0447653429602888,0.0531889290012034,0.040072202166065,0.0636582430806258,0.0694344163658243,0.0545126353790614,0.0558363417569194,0.0817087845968712,0.110589651022864,0.101684717208183,0,0.0285198555956679,0.026835138387485,0.0351383874849579,0.130565583634176,0.12057761732852,0.0424789410348977,0.0574007220216606,0.0685920577617329,0.0246690734055355,-0.00962695547533093,0.0391095066185319,0.0569193742478941,0.0629362214199759,0.0821901323706378,0.0137184115523466,0.00180505415162455,0.0417569193742479,-0.0174488567990373,0.00421179302045728,0.00324909747292417,0.0123947051744886,0.009265944645006
"Methanol",-0.00469314079422382,-0.0155234657039711,-0.0155234657039711,-0.0160048134777377,-0.00276774969915764,-0.00914560770156438,0.0036101083032491,0,-0.00324909747292419,-0.0283995186522262,-0.0157641395908544,-0.00517448856799037,-0.0247894103489771,-0.00613718411552347,0.0125150421179302,-0.0237063778580024,-0.0179302045728038,-0.0196149217809868,-0.00938628158844765,-0.000240673886883277,0.003971119133574,0.00457280385078219,0.0245487364620939,0.0137184115523466,0.0202166064981949,0.00974729241877256,0.0285198555956679,0,0.00433212996389892,0.00553549939831528,0.0316486161251504,0.0199759326113117,-0.000120336943441636,0.00577617328519855,0.00709987966305656,-0.00481347773766546,-0.00565583634175692,0.00144404332129964,-0.00770156438026474,-0.00962695547533093,-0.00637785800240674,0.0197352587244284,0.00120336943441637,-0.0259927797833935,-0.00553549939831528,0.00108303249097474,0.000842358604091459,0.00601684717208183,0.015884476534296
"Ethanol",0.00565583634175691,0.00336943441636584,0.00469314079422383,0.0072202166064982,-0.00288808664259928,-0.000240673886883277,0.0169675090252708,0,0,0.00998796630565585,0.00288808664259928,0.00866425992779784,0.0111913357400722,0.0129963898916967,0.0277978339350181,0.0262334536702768,0.0269554753309266,0.0375451263537906,0.0058965102286402,0.0199759326113117,0.0270758122743682,0.038387484957882,0.0246690734055355,0.0518652226233454,0.028158844765343,0.0239470517448857,0.026835138387485,0.00433212996389892,0,0.0303249097472925,0.0261131167268351,0.0433212996389892,0.00697954271961492,0.0432009626955475,0.048014440433213,0.00577617328519855,0.0422382671480145,0.0470517448856799,0.0371841155234657,0.0233453670276775,0.0282791817087846,-0.00637785800240674,0.00168471720818292,0.0191335740072202,-0.0229843561973526,0.00276774969915759,0.00553549939831531,0.0149217809867629,0.0137184115523465
"Glycerol",-0.00878459687123942,0.00517448856799039,0.00673886883273164,0.009265944645006,-0.000842358604091455,-0.00373044524669073,0.01985559566787,0,0.000240673886883277,0.0167268351383875,-0.000240673886883259,0.000842358604091459,0.0122743682310469,0.003971119133574,0.0221419975932611,0.025150421179302,0.0184115523465704,0.0239470517448857,0.0134777376654633,0.0208182912154031,0.0234657039711191,0.0305655836341757,0.0174488567990373,0.041395908543923,0.0247894103489771,0.0203369434416366,0.0351383874849579,0.00553549939831528,0.0303249097472925,0,0.0227436823104693,0.0309265944645006,0.00637785800240674,0.0324909747292419,0.0367027677496992,0.00541516245487365,0.0193742478941035,0.0400722021660649,0.0433212996389892,0.0275571600481348,0.0234657039711191,0.0135980746089049,-0.000962695547533106,0.0126353790613718,-0.0058965102286402,0.00818291215403123,0.00120336943441637,0.000962695547533038,0.0072202166064982
